Year,Month,State,residentialRevenue,residentialSales,residentialCustomers,residentialPrice,commercialRevenue,commercialSales,commercialCustomers,commercialPrice,industrialRevenue,industrialSales,industrialCustomers,industrialPrice,transportationRevenue,transportationSales,transportationCustomers,transportationPrice,totalRevenue,totalSales,totalCustomers,totalPrice
2021,8,AK,33758.56,145044.09,293411.00,23.27,39841.36,202661.14,56179.00,19.66,18940.05,112060.38,1146.00,16.90,0.00,0.00,0.00,0.00,92539.97,459765.60,350736.00,20.13
2021,8,AL,454562.45,3397277.20,2319247.00,13.38,270446.20,2231996.20,378320.00,12.12,196845.75,2885043.80,7285.00,6.82,0.00,0.00,0.00,0.00,921854.40,8514317.20,2704852.00,10.83
2021,8,AR,234573.99,2021692.90,1443571.00,11.60,114164.01,1190546.50,203062.00,9.59,123895.04,1739772.60,42828.00,7.12,4.24,28.00,2.00,15.15,472637.29,4952040.10,1689463.00,9.54
2021,8,AZ,585862.05,4656928.20,2953043.00,12.58,338124.82,3154693.80,335516.00,10.72,98789.87,1305371.00,7592.00,7.57,91.93,946.41,2.00,9.71,1022868.70,9117939.50,3296153.00,11.22
2021,8,CA,2404304.10,10279149.00,13878138.00,23.39,2338632.00,10976909.00,1764119.00,21.31,782874.33,4686776.40,148732.00,16.70,6925.11,62829.36,12.00,11.02,5532735.60,26005664.00,15791001.00,21.28
2021,8,CO,303829.36,2250164.10,2447160.00,13.50,231507.33,1996717.70,390020.00,11.59,115801.25,1355412.30,15449.00,8.54,792.13,7651.98,1.00,10.35,651930.07,5609946.10,2852630.00,11.62
2021,8,CT,285083.37,1370410.10,1531619.00,20.80,193001.59,1321825.50,155709.00,14.60,23223.78,267677.24,4057.00,8.68,1451.07,13520.96,3.00,10.73,502759.82,2973433.70,1691388.00,16.91
2021,8,DC,37107.57,283787.72,299078.00,13.08,96881.26,706728.95,26809.00,13.71,1124.03,15457.73,1.00,7.27,2751.72,32143.62,3.00,8.56,137864.58,1038118.00,325891.00,13.28
2021,8,DE,66345.13,546461.87,454737.00,12.14,40048.87,426789.68,58792.00,9.38,14795.33,195022.41,863.00,7.59,0.00,0.00,0.00,0.00,121189.33,1168274.00,514392.00,10.37
2021,8,FL,1647281.60,13914730.00,9889094.00,11.84,848710.95,9143806.60,1267135.00,9.28,119141.97,1552197.40,23373.00,7.68,514.91,6280.78,2.00,8.20,2615649.40,24617014.00,11179604.00,10.63
2021,8,GA,849161.94,6416274.70,4577516.00,13.23,498640.12,4617873.50,602358.00,10.80,225185.37,2945877.80,24917.00,7.64,1092.24,12187.10,1.00,8.96,1574079.70,13992213.00,5204792.00,11.25
2021,8,HI,86614.52,259637.63,443969.00,33.36,77956.06,254185.09,60044.00,30.67,81974.24,303495.70,820.00,27.01,0.00,0.00,0.00,0.00,246544.82,817318.41,504833.00,30.17
2021,8,IA,211868.06,1452965.40,1420015.00,14.58,131994.33,1115473.40,246989.00,11.83,195810.99,2376816.90,9769.00,8.24,0.00,0.00,0.00,0.00,539673.37,4945255.70,1676773.00,10.91
2021,8,ID,81677.19,762451.42,809172.00,10.71,48830.97,590179.87,117738.00,8.27,75630.49,1054927.30,29258.00,7.17,0.00,0.00,0.00,0.00,206138.64,2407558.60,956168.00,8.56
2021,8,IL,719661.55,5600975.50,5359656.00,12.85,439070.95,4607540.10,633316.00,9.53,268290.48,3713094.40,5452.00,7.23,2388.07,38007.79,3.00,6.28,1429411.10,13959618.00,5998427.00,10.24
2021,8,IN,472029.30,3537588.30,2962924.00,13.34,267792.06,2321511.60,365368.00,11.54,293101.40,3943228.80,19052.00,7.43,132.40,1392.19,1.00,9.51,1033055.20,9803720.80,3347345.00,10.54
2021,8,KS,218441.67,1667824.30,1293677.00,13.10,171047.76,1596350.40,246163.00,10.71,77708.25,1021880.80,24631.00,7.60,0.00,0.00,0.00,0.00,467197.68,4286055.50,1564471.00,10.90
2021,8,KY,318905.73,2742292.30,2034652.00,11.63,199484.24,1882510.40,317418.00,10.60,156687.96,2624035.30,5415.00,5.97,0.00,0.00,0.00,0.00,675077.93,7248838.10,2357485.00,9.31
2021,8,LA,389867.67,3403768.90,2134234.00,11.45,229935.12,2253639.00,300893.00,10.20,223341.82,3438364.70,20472.00,6.50,81.72,770.73,1.00,10.60,843226.33,9096543.30,2455600.00,9.27
2021,8,MA,468916.02,2112843.00,2848818.00,22.19,409879.28,2309715.00,434385.00,17.75,90186.00,579358.08,10891.00,15.57,1684.12,25868.00,2.00,6.51,970665.41,5027784.10,3294096.00,19.31
2021,8,MD,371702.07,2883334.50,2397865.00,12.89,274815.11,2728131.70,258028.00,10.07,28524.83,336676.61,8996.00,8.47,3082.99,40985.79,5.00,7.52,678125.01,5989128.60,2664894.00,11.32
2021,8,ME,74740.19,436386.26,737821.00,17.13,46109.47,364267.51,99309.00,12.66,20443.83,216409.95,2536.00,9.45,0.00,0.00,0.00,0.00,141293.49,1017063.70,839666.00,13.89
2021,8,MI,719983.44,4030110.50,4459192.00,17.87,456552.13,3700762.00,551444.00,12.34,191095.06,2404778.10,5818.00,7.95,33.09,255.71,2.00,12.94,1367663.70,10135906.00,5016456.00,13.49
2021,8,MN,316383.96,2258376.80,2503256.00,14.01,247828.35,2090733.00,306986.00,11.85,161908.07,1885569.30,9452.00,8.59,218.64,1743.14,1.00,12.54,726339.02,6236422.20,2819695.00,11.65
2021,8,MO,504412.79,3833224.50,2867646.00,13.16,309645.93,2894006.50,395748.00,10.70,95748.52,1184487.20,9971.00,8.08,186.83,1614.42,2.00,11.57,909994.06,7913332.50,3273367.00,11.50
2021,8,MS,230680.45,2012401.80,1327583.00,11.46,147871.78,1394341.20,243960.00,10.61,85920.10,1418893.70,11144.00,6.06,0.00,0.00,0.00,0.00,464472.33,4825636.70,1582687.00,9.63
2021,8,MT,54700.43,471128.18,532711.00,11.61,46422.77,436463.36,112955.00,10.64,29484.67,405520.92,14078.00,7.27,0.00,0.00,0.00,0.00,130607.87,1313112.50,659744.00,9.95
2021,8,NC,730020.01,6442324.30,4816070.00,11.33,418615.30,4875098.70,741765.00,8.59,169635.50,2553925.00,9698.00,6.64,102.35,1289.75,1.00,7.94,1318373.20,13872638.00,5567534.00,9.50
2021,8,ND,46068.51,384181.82,391867.00,11.99,53701.83,567501.01,77328.00,9.46,70015.45,941877.64,9029.00,7.43,0.00,0.00,0.00,0.00,169785.79,1893560.50,478224.00,8.97
2021,8,NE,118704.62,1027971.40,872222.00,11.55,83172.91,909203.27,158277.00,9.15,96114.91,1337752.90,66622.00,7.18,0.00,0.00,0.00,0.00,297992.43,3274927.60,1097121.00,9.10
2021,8,NH,92912.08,474486.36,639612.00,19.58,63143.60,401333.10,110387.00,15.73,25609.27,192508.18,3195.00,13.30,0.00,0.00,0.00,0.00,181664.95,1068327.60,753194.00,17.00
2021,8,NJ,627557.24,3746761.20,3662524.00,16.75,481313.79,3641904.00,530826.00,13.22,69046.82,614222.74,11523.00,11.24,1990.56,21647.99,5.00,9.20,1179908.40,8024535.90,4204878.00,14.70
2021,8,NM,110731.62,767697.45,915856.00,14.42,99868.55,847688.92,146583.00,11.78,54310.20,862475.58,9319.00,6.30,0.00,0.00,0.00,0.00,264910.38,2477861.90,1071758.00,10.69
2021,8,NV,211180.35,1923757.70,1251741.00,10.98,104342.62,1291146.70,172230.00,8.08,91381.35,1187828.10,3445.00,7.69,48.97,685.60,1.00,7.14,406953.29,4403418.00,1427417.00,9.24
2021,8,NY,1129948.90,5659416.20,7273201.00,19.97,1169298.70,6665712.70,1160720.00,17.54,95843.31,1463936.50,7274.00,6.55,26896.91,198261.20,8.00,13.57,2421987.90,13987327.00,8441203.00,17.32
2021,8,OH,736829.00,5654162.30,5042102.00,13.03,424806.62,4398344.80,641233.00,9.66,296468.21,4487916.90,19556.00,6.61,302.82,2751.33,3.00,11.01,1458406.70,14543175.00,5702894.00,10.03
2021,8,OK,316561.47,2784736.00,1824188.00,11.37,197171.64,2106377.90,298309.00,9.36,113388.66,1867380.70,20344.00,6.07,0.00,0.00,0.00,0.00,627121.77,6758494.50,2142841.00,9.28
2021,8,OR,190960.93,1650689.10,1808948.00,11.57,136241.49,1488935.90,242511.00,9.15,99001.00,1611145.10,27020.00,6.14,179.34,1839.78,2.00,9.75,426382.76,4752609.80,2078481.00,8.97
2021,8,PA,769965.73,5554688.40,5481687.00,13.86,322834.64,3595394.70,724874.00,8.98,305709.00,4569031.00,14811.00,6.69,2345.67,37194.37,5.00,6.31,1400855.00,13756308.00,6221377.00,10.18
2021,8,RI,74596.89,366511.08,452802.00,20.35,54557.06,363467.38,60735.00,15.01,9540.41,60596.06,1653.00,15.74,286.87,1580.40,1.00,18.15,138981.23,792154.90,515191.00,17.54
2021,8,SC,442569.49,3449807.50,2445456.00,12.83,236999.69,2204785.70,406017.00,10.75,156374.55,2443672.80,3721.00,6.40,0.00,0.00,0.00,0.00,835943.73,8098266.00,2855194.00,10.32
2021,8,SD,58556.11,457468.62,414120.00,12.80,47019.97,451112.39,75520.00,10.42,24704.79,306187.27,4269.00,8.07,0.00,0.00,0.00,0.00,130280.87,1214768.30,493909.00,10.72
2021,8,TN,496135.64,4452486.00,3028378.00,11.14,383793.80,3505889.80,521745.00,10.95,110643.22,1942715.60,1012.00,5.70,0.00,0.00,0.00,0.00,990572.66,9901091.30,3551135.00,10.00
2021,8,TX,2159029.40,18079317.00,12096865.00,11.94,1153550.10,14450626.00,1570589.00,7.98,703946.85,12121418.00,298992.00,5.81,1053.92,16544.98,3.00,6.37,4017580.30,44667906.00,13966449.00,8.99
2021,8,UT,128278.32,1173068.40,1179912.00,10.94,97406.86,1170761.60,139535.00,8.32,55444.12,844495.57,10201.00,6.57,470.29,4152.50,1.00,11.33,281599.59,3192478.10,1329649.00,8.82
2021,8,VA,575497.95,4528894.00,3559882.00,12.71,463063.37,5748516.40,443619.00,8.06,124222.62,1860919.80,3705.00,6.68,1553.57,19061.33,1.00,8.15,1164337.50,12157392.00,4007207.00,9.58
2021,8,VT,38625.80,202204.21,320463.00,19.10,29276.60,180535.05,60594.00,16.22,13974.93,123102.56,248.00,11.35,0.00,0.00,0.00,0.00,81877.33,505841.81,381305.00,16.19
2021,8,WA,282992.52,2750151.40,3240724.00,10.29,227736.62,2519110.90,394307.00,9.04,118139.37,1954026.00,27406.00,6.05,852.66,8718.61,5.00,9.78,629721.16,7232006.90,3662442.00,8.71
2021,8,WI,336827.75,2333126.10,2766543.00,14.44,251186.24,2248117.60,360902.00,11.17,176590.62,2175498.50,5829.00,8.12,14.01,89.92,2.00,15.58,764618.63,6756832.00,3133276.00,11.32
2021,8,WV,117699.74,963809.18,862321.00,12.21,61281.68,669261.67,148774.00,9.16,77860.44,1277081.60,11318.00,6.10,0.00,0.00,0.00,0.00,256841.86,2910152.50,1022413.00,8.83
2021,8,WY,25168.83,216827.04,278947.00,11.61,28291.62,299936.18,58303.00,9.43,52231.69,808446.14,11781.00,6.46,0.00,0.00,0.00,0.00,105692.14,1325209.40,349031.00,7.98
2021,7,AK,33744.31,144286.65,293003.00,23.39,40462.42,202320.45,56111.00,20.00,17531.62,107254.20,1141.00,16.35,0.00,0.00,0.00,0.00,91738.34,453861.30,350255.00,20.21
2021,7,AL,432415.64,3267545.90,2314710.00,13.23,257422.66,2131491.50,377361.00,12.08,192458.98,2812303.20,7279.00,6.84,0.00,0.00,0.00,0.00,882297.28,8211340.60,2699350.00,10.74
2021,7,AR,223195.00,1931767.50,1443964.00,11.55,108726.97,1137738.60,200751.00,9.56,114497.27,1661727.00,40343.00,6.89,3.00,23.00,1.00,13.04,446422.24,4731256.10,1685059.00,9.44
2021,7,AZ,610499.60,4829934.70,2948811.00,12.64,352497.31,3134218.20,336037.00,11.25,97187.56,1243023.90,7612.00,7.82,110.99,952.11,2.00,11.66,1060295.50,9208129.00,3292462.00,11.51
2021,7,CA,2422777.10,10773116.00,13856204.00,22.49,2232261.40,10664725.00,1759227.00,20.93,779265.19,4580321.30,144934.00,17.01,5535.25,49857.80,12.00,11.10,5439838.90,26068019.00,15760377.00,20.87
2021,7,CO,298846.63,2232664.50,2443659.00,13.39,233987.25,1996663.10,389166.00,11.72,118607.97,1388450.90,15425.00,8.54,769.86,7397.51,1.00,10.41,652211.71,5625176.00,2848251.00,11.59
2021,7,CT,280380.78,1268730.60,1530650.00,22.10,174526.69,1007072.10,155991.00,17.33,22742.42,233307.92,4059.00,9.75,1385.81,12582.14,3.00,11.01,479035.71,2521692.70,1690703.00,19.00
2021,7,DC,36060.06,280173.85,298534.00,12.87,91394.50,710253.04,26778.00,12.87,2695.43,34312.17,1.00,7.86,2101.37,23339.09,3.00,9.00,132251.36,1048078.10,325316.00,12.62
2021,7,DE,66163.03,558843.84,454027.00,11.84,38222.37,413621.89,58722.00,9.24,15432.15,208297.22,864.00,7.41,0.00,0.00,0.00,0.00,119817.54,1180763.00,513613.00,10.15
2021,7,FL,1574630.90,13370392.00,10018834.00,11.78,827097.57,8927660.60,1285349.00,9.26,117232.02,1552965.80,23369.00,7.55,511.58,6126.71,2.00,8.35,2519472.10,23857146.00,11327554.00,10.56
2021,7,GA,840130.95,6238439.10,4569305.00,13.47,480989.64,4457085.10,601346.00,10.79,212791.89,2942350.30,24750.00,7.23,909.62,11906.71,1.00,7.64,1534822.10,13649781.00,5195402.00,11.24
2021,7,HI,84976.12,253780.20,443666.00,33.48,76350.31,248736.48,60007.00,30.70,81071.99,300466.53,816.00,26.98,0.00,0.00,0.00,0.00,242398.42,802983.21,504489.00,30.19
2021,7,IA,217334.41,1510572.80,1417913.00,14.39,132007.55,1130358.50,246890.00,11.68,185104.41,2241607.60,9688.00,8.26,0.00,0.00,0.00,0.00,534446.37,4882538.90,1674491.00,10.95
2021,7,ID,98739.79,950231.71,807119.00,10.39,51376.70,643044.55,117545.00,7.99,88097.42,1273772.90,29228.00,6.92,0.00,0.00,0.00,0.00,238213.91,2867049.20,953892.00,8.31
2021,7,IL,642187.27,5064657.60,5360478.00,12.68,412356.39,4386619.10,633003.00,9.40,264951.25,3764636.20,5446.00,7.04,2564.95,41081.61,3.00,6.24,1322059.90,13256994.00,5998930.00,9.97
2021,7,IN,441700.65,3310941.10,2947151.00,13.34,253883.57,2230261.50,364966.00,11.38,283370.79,3757863.00,19103.00,7.54,156.15,1546.93,1.00,10.09,979111.17,9300612.40,3331221.00,10.53
2021,7,KS,205076.72,1563072.70,1293047.00,13.12,161056.66,1493748.90,244996.00,10.78,75353.14,1010455.10,24408.00,7.46,0.00,0.00,0.00,0.00,441486.52,4067276.60,1562451.00,10.85
2021,7,KY,305792.07,2638465.60,2033380.00,11.59,194135.85,1816270.70,317134.00,10.69,153350.95,2543285.10,5419.00,6.03,0.00,0.00,0.00,0.00,653278.87,6998021.40,2355933.00,9.34
2021,7,LA,355592.28,3262878.30,2132934.00,10.90,210911.50,2180528.90,298318.00,9.67,207137.61,3271279.90,20023.00,6.33,100.54,930.99,1.00,10.80,773741.92,8715618.10,2451276.00,8.88
2021,7,MA,456977.26,1997105.40,2848102.00,22.88,387865.86,2186340.20,433829.00,17.74,86425.79,560239.77,10943.00,15.43,1603.64,25400.95,2.00,6.31,932872.56,4769086.30,3292876.00,19.56
2021,7,MD,374254.21,2890734.20,2396463.00,12.95,269162.32,2711171.10,257870.00,9.93,27913.13,340576.16,8987.00,8.20,2841.22,38434.25,5.00,7.39,674170.89,5980915.70,2663325.00,11.27
2021,7,ME,70373.43,429973.73,703732.00,16.37,42902.31,345350.77,94599.00,12.42,20690.68,230334.96,2372.00,8.98,0.00,0.00,0.00,0.00,133966.42,1005659.50,800703.00,13.32
2021,7,MI,656325.36,3687103.70,4459121.00,17.80,427613.10,3497595.70,552621.00,12.23,184237.40,2331038.00,5820.00,7.90,33.15,260.50,2.00,12.73,1268209.00,9515997.80,5017564.00,13.33
2021,7,MN,320439.51,2278636.40,2498328.00,14.06,254161.87,2111804.70,307008.00,12.04,163391.99,1900974.00,9380.00,8.60,195.84,1809.41,1.00,10.82,738189.20,6293224.50,2814717.00,11.73
2021,7,MO,483244.68,3673707.50,2871415.00,13.15,298255.01,2792903.40,395350.00,10.68,94805.93,1180078.30,9980.00,8.03,198.34,1825.36,2.00,10.87,876503.96,7648514.50,3276747.00,11.46
2021,7,MS,220453.22,1920796.10,1324353.00,11.48,141134.43,1341316.50,241205.00,10.52,84605.76,1417158.80,10819.00,5.97,0.00,0.00,0.00,0.00,446193.41,4679271.30,1576377.00,9.54
2021,7,MT,57255.28,496123.90,531517.00,11.54,47785.60,451600.76,112849.00,10.58,31913.71,413124.50,13958.00,7.73,0.00,0.00,0.00,0.00,136954.59,1360849.20,658324.00,10.06
2021,7,NC,697872.42,6132809.80,4806232.00,11.38,408734.06,4711787.20,740895.00,8.67,168851.82,2503085.20,9649.00,6.75,104.04,1338.96,1.00,7.77,1275562.30,13349021.00,5556777.00,9.56
2021,7,ND,48773.66,398208.29,391434.00,12.25,56081.52,571067.74,77284.00,9.82,71106.24,944883.62,9037.00,7.53,0.00,0.00,0.00,0.00,175961.42,1914159.60,477755.00,9.19
2021,7,NE,125434.67,1086820.60,869489.00,11.54,80200.42,855727.46,158315.00,9.37,96814.53,1288190.90,66260.00,7.52,0.00,0.00,0.00,0.00,302449.63,3230739.00,1094064.00,9.36
2021,7,NH,87462.25,459218.83,639435.00,19.05,59369.92,368128.23,110285.00,16.13,22389.67,160324.20,3184.00,13.97,0.00,0.00,0.00,0.00,169221.84,987671.25,752904.00,17.13
2021,7,NJ,638739.63,3769612.90,3664871.00,16.94,469802.76,3493872.60,530210.00,13.45,67577.82,600957.86,11561.00,11.25,2017.39,21706.41,5.00,9.29,1178137.60,7886149.70,4206647.00,14.94
2021,7,NM,110628.09,768870.14,916001.00,14.39,100257.97,850247.66,146410.00,11.79,53880.24,863842.50,9313.00,6.24,0.00,0.00,0.00,0.00,264766.30,2482960.30,1071724.00,10.66
2021,7,NV,231557.36,2133777.40,1252637.00,10.85,110196.72,1339379.00,171738.00,8.23,93371.16,1190641.70,3444.00,7.84,49.52,674.70,1.00,7.34,435174.76,4664472.80,1427820.00,9.33
2021,7,NY,1082390.10,5512321.80,7267882.00,19.64,1162210.00,6702698.00,1163945.00,17.34,100212.34,1501714.50,7275.00,6.67,27823.08,205529.31,8.00,13.54,2372635.50,13922264.00,8439110.00,17.04
2021,7,OH,693451.00,5301082.60,5039556.00,13.08,415902.21,4302509.00,640871.00,9.67,284481.14,4349349.40,19592.00,6.54,258.30,2703.08,3.00,9.56,1394092.60,13955644.00,5700022.00,9.99
2021,7,OK,299285.21,2674024.60,1821804.00,11.19,185829.27,1989682.90,297611.00,9.34,112778.38,1874129.10,20330.00,6.02,0.00,0.00,0.00,0.00,597892.87,6537836.60,2139745.00,9.15
2021,7,OR,195923.30,1699311.00,1806190.00,11.53,135240.14,1482645.30,242359.00,9.12,102291.42,1634415.00,26848.00,6.26,178.73,1844.80,2.00,9.69,433633.59,4818216.00,2075399.00,9.00
2021,7,PA,749301.58,5470867.10,5476667.00,13.70,308741.36,3517161.40,727557.00,8.78,286145.52,4385299.80,14672.00,6.53,2774.88,42715.28,5.00,6.50,1346963.30,13416044.00,6218901.00,10.04
2021,7,RI,66310.37,323384.69,432728.00,20.51,51475.25,343858.54,59106.00,14.97,9388.63,60702.48,1629.00,15.47,312.22,1655.43,1.00,18.86,127486.46,729601.14,493464.00,17.47
2021,7,SC,420696.21,3340105.20,2438430.00,12.60,223090.17,2173313.50,405012.00,10.27,162437.53,2591902.00,3712.00,6.27,0.00,0.00,0.00,0.00,806223.90,8105320.60,2847154.00,9.95
2021,7,SD,58091.41,452859.64,412801.00,12.83,46216.77,445297.82,75339.00,10.38,24538.46,295924.09,4243.00,8.29,0.00,0.00,0.00,0.00,128846.64,1194081.60,492383.00,10.79
2021,7,TN,475356.94,4255776.70,3027774.00,11.17,371477.67,3379518.20,521040.00,10.99,109065.86,1904352.40,1013.00,5.73,0.00,0.00,0.00,0.00,955900.46,9539647.30,3549827.00,10.02
2021,7,TX,2021777.10,17237468.00,12021319.00,11.73,1140956.70,14321931.00,1572864.00,7.97,654420.75,12744768.00,296353.00,5.13,1013.05,15917.56,3.00,6.36,3818167.60,44320085.00,13890539.00,8.62
2021,7,UT,151505.48,1385678.50,1177650.00,10.93,99812.98,1199007.40,139454.00,8.32,62043.54,884248.54,10216.00,7.02,471.00,4126.35,1.00,11.41,313833.00,3473060.90,1327321.00,9.04
2021,7,VA,594292.16,4744166.70,3555647.00,12.53,446588.55,5672003.20,442850.00,7.87,117100.40,1827718.00,3698.00,6.41,1126.87,13754.49,1.00,8.19,1159108.00,12257642.00,4002196.00,9.46
2021,7,VT,34567.49,182240.32,320035.00,18.97,27451.96,166707.95,60631.00,16.47,13650.72,118076.16,249.00,11.56,0.00,0.00,0.00,0.00,75670.17,467024.42,380915.00,16.20
2021,7,WA,288577.15,2813088.10,3222492.00,10.26,223852.36,2443672.90,395464.00,9.16,120389.83,1905798.30,26537.00,6.32,984.74,10220.52,5.00,9.64,633804.09,7172779.70,3644498.00,8.84
2021,7,WI,336690.26,2315694.10,2770700.00,14.54,241770.56,2189082.70,362000.00,11.04,168806.37,2047147.60,5777.00,8.25,12.27,79.28,2.00,15.47,747279.46,6552003.70,3138479.00,11.41
2021,7,WV,118336.59,977599.59,862016.00,12.10,60689.16,686424.71,148277.00,8.84,75321.85,1212699.20,11335.00,6.21,0.00,0.00,0.00,0.00,254347.59,2876723.50,1021628.00,8.84
2021,7,WY,27453.09,234910.21,278528.00,11.69,28863.76,299508.44,58246.00,9.64,58229.24,860876.88,11732.00,6.76,0.00,0.00,0.00,0.00,114546.09,1395295.50,348506.00,8.21
2021,6,AK,33248.16,141028.09,292574.00,23.58,40267.62,198247.54,56039.00,20.31,17245.05,100886.90,1146.00,17.09,0.00,0.00,0.00,0.00,90760.82,440162.52,349759.00,20.62
2021,6,AL,371182.31,2769622.10,2311845.00,13.40,238383.12,1969136.40,377035.00,12.11,182743.69,2765440.90,7286.00,6.61,0.00,0.00,0.00,0.00,792309.11,7504199.40,2696166.00,10.56
2021,6,AR,175566.38,1508726.60,1443132.00,11.64,96700.74,1018739.10,201785.00,9.49,102287.04,1564384.10,37881.00,6.54,2.00,13.00,1.00,15.38,374556.16,4091862.80,1682799.00,9.15
2021,6,AZ,578857.88,4572968.80,2944178.00,12.66,322687.37,2975062.80,335899.00,10.85,85593.09,1225837.10,7635.00,6.98,90.20,912.26,2.00,9.89,987228.54,8774780.90,3287714.00,11.25
2021,6,CA,1746239.00,7549115.00,14054174.00,23.13,2036622.30,10043762.00,1790651.00,20.28,730273.06,4750500.40,151723.00,15.37,5141.87,47703.26,12.00,10.78,4518276.20,22391081.00,15996560.00,20.18
2021,6,CO,252809.18,1934625.60,2441378.00,13.07,208756.86,1795716.30,389319.00,11.63,102981.21,1238942.60,15387.00,8.31,667.88,6825.62,1.00,9.78,565215.13,4976110.10,2846085.00,11.36
2021,6,CT,254333.51,1222937.20,1530257.00,20.80,176732.63,1101718.40,155924.00,16.04,22439.53,233122.49,4084.00,9.63,1464.55,11453.67,3.00,12.79,454970.23,2569231.80,1690268.00,17.71
2021,6,DC,28217.59,217785.13,298233.00,12.96,76559.14,616240.87,26774.00,12.42,1068.51,14678.55,1.00,7.28,2535.34,29150.64,3.00,8.70,108380.58,877855.19,325011.00,12.35
2021,6,DE,53370.97,430562.98,453524.00,12.40,37044.16,397592.58,58630.00,9.32,15103.55,206334.94,862.00,7.32,0.00,0.00,0.00,0.00,105518.69,1034490.50,513016.00,10.20
2021,6,FL,1454782.40,12243039.00,9862743.00,11.88,790383.64,8438531.70,1267330.00,9.37,114733.71,1532915.30,23287.00,7.48,510.87,6219.25,2.00,8.21,2360410.60,22220705.00,11153362.00,10.62
2021,6,GA,721949.29,5338247.40,4566150.00,13.52,431678.19,4112165.30,601171.00,10.50,186818.78,2852180.70,24950.00,6.55,854.73,11982.08,1.00,7.13,1341301.00,12314575.00,5192272.00,10.89
2021,6,HI,78503.34,238124.91,443495.00,32.97,71514.76,239120.02,59933.00,29.91,73243.22,277954.07,804.00,26.35,0.00,0.00,0.00,0.00,223261.32,755199.00,504232.00,29.56
2021,6,IA,185754.52,1327643.90,1415702.00,13.99,118909.71,1051443.20,246509.00,11.31,179917.92,2268169.00,9692.00,7.93,0.00,0.00,0.00,0.00,484582.15,4647256.10,1671903.00,10.43
2021,6,ID,78043.70,786113.59,805707.00,9.93,49618.23,588635.17,117312.00,8.43,96659.08,1304740.00,29196.00,7.41,0.00,0.00,0.00,0.00,224321.01,2679488.70,952215.00,8.37
2021,6,IL,602314.03,4693572.20,5362589.00,12.83,389981.50,4148623.80,633053.00,9.40,254189.63,3568534.40,5422.00,7.12,2309.61,36089.74,3.00,6.40,1248794.80,12446820.00,6001067.00,10.03
2021,6,IN,396801.02,2910061.30,2946717.00,13.64,230381.24,2006702.40,364622.00,11.48,272013.98,3736081.40,19044.00,7.28,140.24,1377.19,1.00,10.18,899336.48,8654222.30,3330384.00,10.39
2021,6,KS,183504.62,1376983.20,1290784.00,13.33,149867.11,1384785.20,245099.00,10.82,70539.50,954056.70,24637.00,7.39,0.00,0.00,0.00,0.00,403911.23,3715825.10,1560520.00,10.87
2021,6,KY,256373.84,2237668.90,2032914.00,11.46,174873.80,1679285.20,316721.00,10.41,140831.96,2506385.40,5419.00,5.62,0.00,0.00,0.00,0.00,572079.60,6423339.40,2355054.00,8.91
2021,6,LA,316167.60,2785681.60,2141870.00,11.35,209472.20,2061633.10,299831.00,10.16,207784.03,3234919.60,20593.00,6.42,96.83,874.58,1.00,11.07,733520.66,8083108.80,2462295.00,9.07
